ID,name_lat,alts,name_cz,name_sk,Nazev_lidovy,Celed,Vyznam,Obrazek,Botanik_char,Oblast,Narok_char,Sklizen_uprava,Uziti,Uzitek,Typ,Barva,Temp
3063,Tamarix ramosissima Ledeb.,,tamaryšek kaspický,,,Tamaricaceae,0,,,,,,,,,,Tamaricaceae
3064,Taraxacum ambrosium Kirschner et Štěpánek,,pampeliška božská,,,Asteraceae,0,,,,,,,,,,Asteraceae
3065,Taraxacum ancoriferum Hudziok,,pampeliška kotvičkatá,,,Asteraceae,0,,,,,,,,,,Asteraceae
3066,Taraxacum arachnoideum Kirschner et Štěpánek,,pampeliška pavučinatá,,,Asteraceae,0,,,,,,,,,,Asteraceae
3067,Taraxacum arcuatum (Tausch) Dumort.,,pampeliška obloučkatá,,,Asteraceae,0,,,,,,,,,,Asteraceae
3068,Taraxacum argutum Dahlst.,,pampeliška přehlížená,,,Asteraceae,0,,,,,,,,,,Asteraceae
3069,Taraxacum austrinum G.E. Haglund ,,pampeliška vlhkomilná,,,Asteraceae,0,,,,,,,,,,Asteraceae
3070,Taraxacum bavaricum Soest,Syn.: Taraxacum calcem-amans Hudziok,pampeliška bavorská,,,Asteraceae,0,,,,,,,,,,Asteraceae
3071,Taraxacum bessarabicum (Hornem.) Hand.-Mazz.,,pampeliška besarabská,,,Asteraceae,0,,,,,,,,,,Asteraceae
3072,Taraxacum boekmanii Borgv.,,pampeliška boekmanova,,,Asteraceae,0,,,,,,,,,,Asteraceae
3073,Taraxacum bracteatum Dahlst.,,pampeliška listenatá,,,Asteraceae,0,,,,,,,,,,Asteraceae
3074,Taraxacum cognatum Kirschner et Štěpánek,,pampeliška příbuzná,,,Asteraceae,0,,,,,,,,,,Asteraceae
3075,Taraxacum cristatum Kirschner et al.,,pampeliška hřebínkatá,,,Asteraceae,0,,,,,,,,,,Asteraceae
3076,Taraxacum danubium A.J. Richards,,pampeliška podunajská,,,Asteraceae,0,,,,,,,,,,Asteraceae
3077,Taraxacum dentatum Kirschner et Štěpánek,,pampeliška zubatá,,,Asteraceae,0,,,,,,,,,,Asteraceae
3078,Taraxacum disseminatum G.E. Haglund,,pampeliška osténkatá,,,Asteraceae,0,,,,,,,,,,Asteraceae
3079,Taraxacum duplidentifrons Dahlst.,,pampeliška dvouzubá,,,Asteraceae,0,,,,,,,,,,Asteraceae
3080,Taraxacum erythrospermum Besser ,,pampeliška červenoplodá,,,Asteraceae,0,,,,,,,,,,Asteraceae
3081,Taraxacum fartoris Kirschner et Štěpánek,,pampeliška drůbeží,,,Asteraceae,0,,,,,,,,,,Asteraceae
3082,"Taraxacum fascinans Kirschner, Mikoláš et Štěpánek",,pampeliška čarovná,,,Asteraceae,0,,,,,,,,,,Asteraceae
3083,Taraxacum fulvum Raunk. s.l.,,pampeliška plavá,,,Asteraceae,0,,,,,,,,,,Asteraceae
3084,Taraxacum fusciflorum H. Řllg.,,pampeliška hnědoúborná,,,Asteraceae,0,,,,,,,,,,Asteraceae
3085,Taraxacum gelertii Raunk.,,pampeliška gelertova,,,Asteraceae,0,,,,,,,,,,Asteraceae
3086,Taraxacum hamatiforme Dahlst.,,pampeliška pestrá,,,Asteraceae,0,,,,,,,,,,Asteraceae
3087,Taraxacum hamatum Raunk.,,pampeliška hákovitá,,,Asteraceae,0,,,,,,,,,,Asteraceae
3088,Taraxacum huterianum Soest,,pampeliška huterova,,,Asteraceae,0,,,,,,,,,,Asteraceae
3089,Taraxacum inundatum Kirschner et Štěpánek,,pampeliška zaplavovaná,,,Asteraceae,0,,,,,,,,,,Asteraceae
3090,Taraxacum irrigatum Kirschner et Štěpánek,,pampeliška zavlažovaná,,,Asteraceae,0,,,,,,,,,,Asteraceae
3091,Taraxacum lacistophylloides Dahlst. ,Syn.: Taraxacum pseudolacistophyllum Soest,pampeliška třásnitá,,,Asteraceae,0,,,,,,,,,,Asteraceae
3092,Taraxacum lacistophyllum (Dahlst.) Raunk. s.l.,,pampeliška západní,,,Asteraceae,0,,,,,,,,,,Asteraceae
3093,Taraxacum lamprophyllum M.P. Christ.,,pampeliška lesklolistá,,,Asteraceae,0,,,,,,,,,,Asteraceae
3094,"Taraxacum lancidens Hagend., Soest et Zevenb.",,pampeliška tenkozubá,,,Asteraceae,0,,,,,,,,,,Asteraceae
3095,Taraxacum linearisquamum Soest,,pampeliška mnohoúborná,,,Asteraceae,0,,,,,,,,,,Asteraceae
3096,Taraxacum litigiosum Kirschner et Štěpánek,,pampeliška pochybná,,,Asteraceae,0,,,,,,,,,,Asteraceae
3097,Taraxacum madidum Kirschner et Štěpánek,,pampeliška bažinná,,,Asteraceae,0,,,,,,,,,,Asteraceae
3098,Taraxacum mendax Kirschner et Štěpánek,,pampeliška klamavá,,,Asteraceae,0,,,,,,,,,,Asteraceae
3099,Taraxacum olivaceum Soest,,pampeliška olivová,,,Asteraceae,0,,,,,,,,,,Asteraceae
3100,Taraxacum paludem-ornans Kirschner et Štěpánek,,pampeliška zdobná,,,Asteraceae,0,,,,,,,,,,Asteraceae
3101,Taraxacum paucilobum Hudziok,,pampeliška chudolaločná,,,Asteraceae,0,,,,,,,,,,Asteraceae
3102,Taraxacum pauckertianum Hudziok ,Syn.: Taraxacum anserinum Kirschner et Štěpánek,pampeliška husí,,,Asteraceae,0,,,,,,,,,,Asteraceae
3103,Taraxacum plumbeum Dahlst.,Syn.: Taraxacum franconicum Sahlin,pampeliška franská,,,Asteraceae,0,,,,,,,,,,Asteraceae
3104,Taraxacum portentosum Kirschner et Štěpánek,,pampeliška podivná,,,Asteraceae,0,,,,,,,,,,Asteraceae
3105,Taraxacum proximum (Dahlst.) Raunk.,,pampeliška spřízněná,,,Asteraceae,0,,,,,,,,,,Asteraceae
3106,Taraxacum pseudobalticum Soest,,pampeliška panonská,,,Asteraceae,0,,,,,,,,,,Asteraceae
3107,Taraxacum pseudohamatum Dahlst.,,pampeliška hrbatá,,,Asteraceae,0,,,,,,,,,,Asteraceae
3108,Taraxacum quadrans H. Řllg.,,pampeliška hranatá,,,Asteraceae,0,,,,,,,,,,Asteraceae
3109,Taraxacum quaesitum Kirschner et Štěpánek,,pampeliška slatinná,,,Asteraceae,0,,,,,,,,,,Asteraceae
3110,Taraxacum ranunculus Kirschner et Štěpánek,,pampeliška žabička,,,Asteraceae,0,,,,,,,,,,Asteraceae
3111,Taraxacum reichlingii Soest,,pampeliška reichlingova,,,Asteraceae,0,,,,,,,,,,Asteraceae
3112,Taraxacum rubicundum (Dahlst.) Dahlst. ,,pampeliška červenavá,,,Asteraceae,0,,,,,,,,,,Asteraceae
3113,Taraxacum scanicum Dahlst. ,,pampeliška skandinávská,,,Asteraceae,0,,,,,,,,,,Asteraceae
3114,Taraxacum serotinum (Waldst. et Kit.) Fisch.,,pampeliška pozdní,,,Asteraceae,0,,,,,,,,,,Asteraceae
3115,Taraxacum subalpinum Hudziok,,pampeliška sličná,,,Asteraceae,0,,,,,,,,,,Asteraceae
3116,Taraxacum subdolum Kirschner et Štěpánek,,pampeliška potměšilá,,,Asteraceae,0,,,,,,,,,,Asteraceae
3117,"Taraxacum subericinum Hagend., Soest et Zevenb. s.l.",,pampeliška frýdlantská,,,Asteraceae,0,,,,,,,,,,Asteraceae
3118,Taraxacum subhamatum M.P. Christ.,,pampeliška odchylná,,,Asteraceae,0,,,,,,,,,,Asteraceae
3119,Taraxacum tragopogon Kirschner et Štěpánek,,pampeliška kozí brada,,,Asteraceae,0,,,,,,,,,,Asteraceae
3120,Taraxacum trilobifolium Hudziok,Syn.: Taraxacum hemiparabolicum Hudziok,pampeliška nezvěstná,,,Asteraceae,0,,,,,,,,,,Asteraceae
3121,Taraxacum turfosum (Sch. Bip.) Soest,,pampeliška rašelinná,,,Asteraceae,0,,,,,,,,,,Asteraceae
3122,Taraxacum uliginosum Kirschner et Štěpánek,,pampeliška bahnivá,,,Asteraceae,0,,,,,,,,,,Asteraceae
3123,Taraxacum uvidum Kirschner et Štěpánek,,pampeliška šťavnatá,,,Asteraceae,0,,,,,,,,,,Asteraceae
3124,Taraxacum vindobonense Soest,,pampeliška vídeňská,,,Asteraceae,0,,,,,,,,,,Asteraceae
3125,Taxodium distichum (L.) Rich.,,tisovec dvouřadý,,,Cupressaceae,0,,,,,,,,,,Cupressaceae
3126,Taxus baccata L. ,,tis červený,Tis obyčajný,,Taxaceae,0,,,,,,,,,#ffd700,Taxaceae
3127,Teesdalia nudicaulis (L.) W.T. Aiton,Syn.: Guepinia nudicaulis (L.) Bastard,nahoprutka písečná,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
3128,Tephroseris crispa (Jacq.) Schur ,Syn.: Senecio rivularis (Waldst. et Kit.) DC.,starček potoční (pastarček potoční),,,Asteraceae,0,,,,,,,,,,Asteraceae
3129,Tephroseris longifolia (Jacq.) Griseb. et Schenk subsp. moravica Holub,,starček dlouholistý moravský (pastarček dlouholistý moravský),,,Asteraceae,0,,,,,,,,,,Asteraceae
3130,Tephroseris palustris (L.) Fourr. ,"Syn.: Senecio congestus (R. Br.) DC., S. tubicaulis Mansf.",starček dutý (pastarček dutý),,,Asteraceae,0,,,,,,,,,,Asteraceae
3131,Tetragonia tetragonoides (Pall.) Kuntze,,čtyřboč rozložitá,,,Aizoaceae,0,,,,,,,,,,Aizoaceae
3132,Tetragonolobus maritimus (L.) Roth ,"Syn.: Tetragonolobus scandalida Scop., T. siliquosus (L.) Roth",ledenec přímořský,,,Fabaceae,0,,,,,,,,,,Fabaceae
3133,Teucrium botrys L.,,ožanka hroznatá,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
3134,Teucrium chamaedrys L.,,ožanka kalamandra,Hrdobarka obyčajná,,Lamiaceae,0,,,,,,,,,#990000,Lamiaceae
3135,Teucrium marum L.,,ožanka kočičí,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
3136,Teucrium montanum L.,,ožanka horská (ožanka chlumní),,,Lamiaceae,0,,,,,,,,,,Lamiaceae
3137,Teucrium polium L.,,ožanka polejová,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
3138,Teucrium scordium L.,,ožanka čpavá,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
3139,Teucrium scorodonia L.,,ožanka lesní,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
3140,Thalictrum aquilegiifolium L.,,žluťucha orlíčkolistá,,,Ranunculaceae,0,,,,,,,,,,Ranunculaceae
3141,Thalictrum foetidum L.,,žluťucha smrdutá,,,Ranunculaceae,0,,,,,,,,,,Ranunculaceae
3142,Thalictrum lucidum L.,,žluťucha lesklá,,,Ranunculaceae,0,,,,,,,,,,Ranunculaceae
3143,Thalictrum minus L.,,žluťucha menší,,,Ranunculaceae,0,,,,,,,,,,Ranunculaceae
3144,Thalictm minus subsp. elatum (Jacq.) Stoj. et Stef.,,žluťucha menší přímokvětá,,,Ranunculaceae,0,,,,,,,,,,Ranunculaceae
3145,Thalictrum minus subsp. majus (Crantz) Hook f. Syn.: Thalictrum minus subsp. collinum (Wallr.) Osvač.,,žluťucha menší nicí,,,Ranunculaceae,0,,,,,,,,,,Ranunculaceae
3146,Thalictrum simplex subsp. galioides (DC.) Korsh.,Syn.: Thalictrum galioides Nestler,žluťucha jednoduchá svízelová,,,Ranunculaceae,0,,,,,,,,,,Ranunculaceae
3147,Thelypteris palustris Schott,Syn.: Dryopteris thelypteris (L.) A. Gray,kapradiník bažinný,,,Thelypteridaceae,0,,,,,,,,,,Thelypteridaceae
3148,Thesium alpinum L. ,,lněnka alpská,,,Santalaceae,0,,,,,,,,,,Santalaceae
3149,Thesium arvense Horv. ,,lněnka rolní,,,Santalaceae,0,,,,,,,,,,Santalaceae
3150,Thesium dollineri Murb. ,,lněnka dollinerova,,,Santalaceae,0,,,,,,,,,,Santalaceae
3151,Thesium ebracteatum Hayne ,,lněnka bezlistenná,,,Santalaceae,0,,,,,,,,,,Santalaceae
3152,Thesium linophyllon L. ,,lněnka lnolistá,,,Santalaceae,0,,,,,,,,,,Santalaceae
3153,Thesium pyrenaicum Pourr. ,,lněnka pyrenejská,,,Santalaceae,0,,,,,,,,,,Santalaceae
3154,Thesium rostratum Mert. et W.D.J. Koch ,,lněnka zobánkatá,,,Santalaceae,0,,,,,,,,,,Santalaceae
3155,Thladiantha dubia Bunge,,loubenka pochybná,,,Cucurbitaceae,0,,,,,,,,,,Cucurbitaceae
3156,Thlaspi arvense L.,,penízek rolní,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
3157,Thlaspi caerulescens J. Presl et C. Presl,"Syn.: Noccaea caerulescens (J. Presl et C. Presl) F.K. Mey., Thlaspi alpestre subsp. sylvestre (Jord.) Nyman, Th. alpestre auct., Th. sylvestre Jord.",penízek modravý,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
3158,Thlaspi kovatsii Heuff.,,penízek kovatsův,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
3159,Thlaspi montanum L.,Syn.: Noccaea montana (L.) F.K. Mey.,penízek horský,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
3160,Thlaspi perfoliatum L.,Syn.: Microthlaspi perfoliatum (L.) F.K. Mey.,penízek prorostlý,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
3161,Thuja occidentalis L. ,,zerav západní,Tuja západná,,Cupressaceae,0,,,,,,,,,#ffd700,Cupressaceae
3162,Thuja plicata D. Don,,zerav obrovský (zerav řasnatý),,,Cupressaceae,0,,,,,,,,,,Cupressaceae
3163,Thymelaea passerina (L.) Coss. et Germ.,,vrabečnice roční,,,Thymelaeaceae,0,,,,,,,,,,Thymelaeaceae
3164,Thymus alpestris A. Kern.,,mateřídouška alpinská,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
3165,Thymus glabrescens Willd.,"Syn.: Thymus austriacus (Ronniger) Ronniger, Th. loevyanus Opiz",mateřídouška olysalá,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
3166,Thymus pannonicus All. ,"Syn.: Thymus kosteleckyanus Opiz, Th. marschallianus auct. ",mateřídouška panonská,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
3167,Thymus praecox Opiz subsp. praecox,,mateřídouška časná pravá,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
3168,Thymus pulcherrimus Schur subsp. sudeticus (Lyka) P.A. Schmidt ,Syn.: Thymus carpathicus Čelak.,mateřídouška ozdobná sudetská,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
3169,Thymus pulegioides L.,,mateřídouška vejčitá,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
3170,Thymus pulegioides subsp. carniolicus (Borbás) P.A. Schmidt,Syn.: Thymus froelichianus Opiz,mateřídouška vejčitá kraňská,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
3171,Thymus pulegioides subsp. chamaedrys (Fr.) Guşul. ,,mateřídouška vejčitá obecná,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
3172,Thymus pulegioides subsp. montanus (Benth.) Ronniger,,mateřídouška vejčitá horská,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
3173,Thymus vulgaris L.,,mateřídouška obecná (tymián),Materina dúška,"douška mateří, mateřinka, chodec, vonný tým",Lamiaceae,1,,,,,,,,,#800080,Lamiaceae
3174,Tilia americana L.,,lípa americká,,,Malvaceae,0,,,,,,,,,,Malvaceae
3175,Tilia cordata Mill.,"Syn.: Tilia parvifolia (Ehrh.) Ehrh., T. ulmifolia Scop.",lípa malolistá (lípa srdčitá),,,Malvaceae,0,,,,,,,,,,Malvaceae
3176,Tilia ´euchlora K. Koch,Syn.: Tilia rubra DC. var. euchlora (K. Koch) Dippel,lípa zelená,,,Malvaceae,0,,,,,,,,,,Malvaceae
3177,Tilia petiolaris DC.,,lípa řapíkatá,,,Malvaceae,0,,,,,,,,,,Malvaceae
3178,Tilia platyphyllos Scop.,Syn.: Tilia officinarum Crantz p.p.,lípa velkolistá,Lipa veľkolistá,,Malvaceae,0,,,,,,,,,#ffd700,Malvaceae
3179,Tilia platyphyllos subsp. cordifolia (Besser) C.K. Schneid.,Syn.: Tilia cordifolia Besser,lípa velkolistá srdcolistá,,,Malvaceae,0,,,,,,,,,,Malvaceae
3180,Tilia platyphyllos subsp. pseudorubra C. K. Schneid.,Syn.: Tilia praecox Host,lípa velkolistá červenavá,,,Malvaceae,0,,,,,,,,,,Malvaceae
3181,Tilia tomentosa Moench,Syn.: Tilia argentea DC.,lípa stříbrná,,,Malvaceae,0,,,,,,,,,,Malvaceae
3182,Tillaea aquatica L.,"Syn.: Bulliardia aquatica (L.) DC., Crassula aquatica (L.) Schönl.",masnice vodní,,,Crassulaceae,0,,,,,,,,,,Crassulaceae
3183,Tofieldia calyculata (L.) Wahlenb.,,kohátka kalíškatá,,,Tofieldiaceae,0,,,,,,,,,,Tofieldiaceae
3184,Tolpis barbata (L.) Gaertn.,,škardovka vousatá,,,Asteraceae,0,,,,,,,,,,Asteraceae
3185,Tordylium maximum L. ,,zapalička největší,,,Apiaceae,0,,,,,,,,,,Apiaceae
3186,Torilis arvensis (Huds.) Link ,,tořice rolní,,,Apiaceae,0,,,,,,,,,,Apiaceae
3187,Torilis japonica (Houtt.) DC. ,,tořice japonská,,,Apiaceae,0,,,,,,,,,,Apiaceae
3188,Torilis nodosa (L.) Gaertn. ,,tořice uzlovitá,,,Apiaceae,0,,,,,,,,,,Apiaceae
3189,Tradescantia ´andersoniana Ludwig et Rohweder,,,,,Commelinaceae,0,,,,,,,,,,Commelinaceae
3190,Tragopogon porrifolius L.,,kozí brada pórolistá,,,Asteraceae,0,,,,,,,,,,Asteraceae
3191,Tragopogon pratensis L.,,kozí brada luční,,,Asteraceae,0,,,,,,,,,,Asteraceae
3192,Tragopogon pratensis subsp. minor (Mill.) Wahlenb.,Syn.: Tragopogon minor Mill.,kozí brada luční menší,,,Asteraceae,0,,,,,,,,,,Asteraceae
3193,Tragopogon pratensis subsp. pratensis,,kozí brada luční pravá,,,Asteraceae,0,,,,,,,,,,Asteraceae
3194,Tragus racemosus (L.) All. ,,bodloplev hroznatý,,,Poaceae,0,,,,,,,,,,Poaceae
3195,Trapa natans L. ,,kotvice plovoucí,,,Lythraceae,0,,,,,,,,,,Lythraceae
3196,Traunsteinera globosa (L.) Rchb.,Syn.: Orchis globosa L.,hlavinka horská,,,Orchidaceae,0,,,,,,,,,,Orchidaceae
3197,Tribulus terrestris L. ,,kotvičník zemní,,,Zygophyllaceae,0,,,,,,,,,,Zygophyllaceae
3198,Trichomanes speciosum Willd.,Syn.: Vandenboschia speciosa (Willd.) Kunkel,vláskatec tajemný,,,Hymenophyllaceae,0,,,,,,,,,,Hymenophyllaceae
3199,Trichophorum alpinum (L.) Pers.,Syn.: Baeothryon alpinum (L.) T.V. Egorova,suchopýrek alpský,,,Cyperaceae,0,,,,,,,,,,Cyperaceae
3200,Trichophorum cespitosum (L.) Hartm.,"Syn.: Baeothryon cespitosum (L.) A. Dietr., B. cespitosum subsp. austriacum (Palla) A. Löve et D. Löve ",suchopýrek trsnatý,,,Cyperaceae,0,,,,,,,,,,Cyperaceae
3201,Trientalis europaea L.,,sedmikvítek evropský,,,Primulaceae,0,,,,,,,,,,Primulaceae
3202,Trifolium alexandrinum L.,,,,,Fabaceae,0,,,,,,,,,,Fabaceae
3203,Trifolium alpestre L. ,,jetel alpínský,,,Fabaceae,0,,,,,,,,,,Fabaceae
3204,Trifolium alpinum L.,,,,,Fabaceae,0,,,,,,,,,,Fabaceae
3205,Trifolium ambiguum M. Bieb.,,,,,Fabaceae,0,,,,,,,,,,Fabaceae
3206,Trifolium angulatum Waldst. et Kit.,,,,,Fabaceae,0,,,,,,,,,,Fabaceae
3207,Trifolium arvense L. ,,jetel rolní,Ďatelina roľná,,Fabaceae,0,,,,,,,,,#ffffff,Fabaceae
3208,Trifolium aureum Pollich,Syn.: Chrysaspis aurea (Pollich) Greene,jetel zlatý (dětel zlatý),,,Fabaceae,0,,,,,,,,,,Fabaceae
3209,Trifolium badium Schreb.,Syn.: Chrysaspis badia (Schreb.) Greene,jetel hnědý (dětel hnědý),,,Fabaceae,0,,,,,,,,,,Fabaceae
3210,Trifolium campestre Schreb.,Syn.: Chrysaspis campestris (Schreb.) Desv.,jetel ladní (dětel ladní),,,Fabaceae,0,,,,,,,,,,Fabaceae
3211,Trifolium diffusum Ehrh. ,,jetel rozložený,,,Fabaceae,0,,,,,,,,,,Fabaceae
3212,Trifolium fragiferum L. ,Syn.: Xerosphaera fragifera (L.) Soják,jetel jahodnatý (jetelík jahodnatý),,,Fabaceae,0,,,,,,,,,,Fabaceae
3213,Trifolium fragiferum var. fragiferum,,jetel jahodnatý pravý,,,Fabaceae,0,,,,,,,,,,Fabaceae
3214,Trifolium glomeratum L.,,,,,Fabaceae,0,,,,,,,,,,Fabaceae
3215,Trifolium hybridum L. ,Syn.: Amoria hybrida (L.) C. Presl,jetel zvrhlý (jetelovec švédský),,,Fabaceae,0,,,,,,,,,,Fabaceae
3216,Trifolium incarnatum L.,,"jetel inkarnát (""růžák"")",,,Fabaceae,0,,,,,,,,,,Fabaceae
3217,Trifolium lappaceum L.,,,,,Fabaceae,0,,,,,,,,,,Fabaceae
3218,Trifolium medium L.,,jetel prostřední,,,Fabaceae,0,,,,,,,,,,Fabaceae
3219,Trifolium montanum L. ,Syn.: Amoria montana (L.) Soják,jetel horský (jetelovec horský),,,Fabaceae,0,,,,,,,,,,Fabaceae
3220,Trifolium ochroleucon Huds.,,jetel bledožlutý,,,Fabaceae,0,,,,,,,,,,Fabaceae
3221,Trifolium ornithopodioides L.,,,,,Fabaceae,0,,,,,,,,,,Fabaceae
3222,Trifolium pallidum Waldst. et Kit.,,,,,Fabaceae,0,,,,,,,,,,Fabaceae
3223,Trifolium pannonicum Jacq. ,,jetel panonský,,,Fabaceae,0,,,,,,,,,,Fabaceae
3224,Trifolium patens Schreb.,Syn.: Chrysaspis patens (Schreb.) Holub,jetel otevřený (dětel otevřený),,,Fabaceae,0,,,,,,,,,,Fabaceae
3225,Trifolium pratense L.,,jetel luční,,,Fabaceae,0,,,,,,,,,,Fabaceae
3226,Trifolium pratense subsp. americanum (Harz) Soják ,,jetel luční americký,,,Fabaceae,0,,,,,,,,,,Fabaceae
3227,Trifolium pratense subsp. pratense ,,jetel luční pravý,,,Fabaceae,0,,,,,,,,,,Fabaceae
3228,Trifolium pratense subsp. sativum (Schreb.) Schübl. et G. Martens ,,jetel luční setý,,,Fabaceae,0,,,,,,,,,,Fabaceae
3229,Trifolium repens L. ,Syn.: Amoria repens (L.) C. Presl,jetel plazivý (jetelovec plazivý),,,Fabaceae,0,,,,,,,,,,Fabaceae
3230,Trifolium rubens L. ,,jetel červenavý,,,Fabaceae,0,,,,,,,,,,Fabaceae
3231,Trifolium spadiceum L.,Syn.: Chrysaspis spadicea (L.) Greene,jetel kaštanový (dětel kaštanový),,,Fabaceae,0,,,,,,,,,,Fabaceae
3232,Trifolium squamosum L.,,,,,Fabaceae,0,,,,,,,,,,Fabaceae
3233,Trifolium subterraneum L. ,Syn.: Calycomorphum subterraneum (L.) C. Presl,jetel podzemní (podzemník půdní),,,Fabaceae,0,,,,,,,,,,Fabaceae
3234,Trifolium tomentosum L.,,,,,Fabaceae,0,,,,,,,,,,Fabaceae
3235,Triglochin maritima L.,,bařička přímořská,,,Juncaginaceae,0,,,,,,,,,,Juncaginaceae
3236,Triglochin palustre L.,,bařička bahenní,,,Juncaginaceae,0,,,,,,,,,,Juncaginaceae
3237,Trigonella caerulea (L.) DC.,,pískavice modrá,,,Fabaceae,0,,,,,,,,,,Fabaceae
3238,Trigonella foenum-graecum L. ,,pískavice řecké seno,,,Fabaceae,0,,,,,,,,,,Fabaceae
3239,Trigonella gladiata M. Bieb. ,Syn.: Trigonella foenum-graecum var gladiata (M. Bieb.) Asch. et Graebn.,pískavice setá,,,Fabaceae,0,,,,,,,,,,Fabaceae
3240,Trigonella monspeliaca L. ,,pískavice thesalská,,,Fabaceae,0,,,,,,,,,,Fabaceae
3241,Trinia glauca (L.) Dumort. ,,bezobalka sivá,,,Apiaceae,0,,,,,,,,,,Apiaceae
3242,Trinia ucrainica Schischk.,Syn.: Trinia kitaibelii auct.,bezobalka ukrajinská,,,Apiaceae,0,,,,,,,,,,Apiaceae
3243,Trisetum flavescens (L.) P. Beauv.,,trojštět žlutavý,,,Poaceae,0,,,,,,,,,,Poaceae
3244,Triticum aestivum L.,,pšenice setá,,,Poaceae,0,,,,,,,,,,Poaceae
3245,Triticum compactum Host,,pšenice shloučená,,,Poaceae,0,,,,,,,,,,Poaceae
3246,Triticum dicoccon Schrank,,pšenice dvouzrnka,,,Poaceae,0,,,,,,,,,,Poaceae
3247,Triticum durum Desf.,,pšenice tvrdá,,,Poaceae,0,,,,,,,,,,Poaceae
3248,Triticum monococcum L. ,,pšenice jednozrnka,,,Poaceae,0,,,,,,,,,,Poaceae
3249,Triticum polonicum L.,,pšenice španělská,,,Poaceae,0,,,,,,,,,,Poaceae
3250,Triticum spelta L. ,,pšenice špalda,,,Poaceae,0,,,,,,,,,,Poaceae
3251,Triticum turgidum L.,,pšenice naduřelá,,,Poaceae,0,,,,,,,,,,Poaceae
3252,Trollius altissimus Crantz,Syn.: Trollius europaeus auct. ,upolín nejvyšší,,,Ranunculaceae,0,,,,,,,,,,Ranunculaceae
3253,Tropaeolum majus L. ,,lichořeřišnice větší,Kapucínka väčšia,,Tropaeolaceae,0,,,,,,,,,#990000#ffd700,Tropaeolaceae
3254,Tsuga canadensis (L.) Carričre,,tsuga kanadská (jedlovec kanadský),,,Pinaceae,0,,,,,,,,,,Pinaceae
3255,Tulipa ´gesnerana L.,,tulipán zahradní,,,Liliaceae,0,,,,,,,,,,Liliaceae
3256,Tulipa sylvestris L.,,tulipán planý,,,Liliaceae,0,,,,,,,,,,Liliaceae
3257,Turgenia latifolia (L.) Hoffm. ,,štětináč širolistý,,,Apiaceae,0,,,,,,,,,,Apiaceae
3258,Tussilago farfara L.,,podběl lékařský,Podbeľ liečivý,"babuše, babuška, bylina vítězná, koňské kopyto, mateří líčko, lopušice, majík, Marie líčko, podbělice, podbílek, podkovka, banuša, babuška, devaterník, devětsil, podbiol, májí, májík, mateří líčko, líčko Marie, zaječí lupen, syn před otcem",Asteraceae,1,,,,,,,,,#ffd700,Asteraceae
3259,Typha angustifolia L.,,orobinec úzkolistý,,,Typhaceae,0,,,,,,,,,,Typhaceae
3260,Typha latifolia L.,,orobinec širokolistý,,,Typhaceae,0,,,,,,,,,,Typhaceae
3261,Typha laxmannii Lepech.,,orobinec sítinovitý,,,Typhaceae,0,,,,,,,,,,Typhaceae
3262,Typha schuttleworthii W.D.J. Koch et Sond.,,orobinec stříbrošedý,,,Typhaceae,0,,,,,,,,,,Typhaceae
3263,Ulex europaeus L. ,,hlodáš evropský,,,Fabaceae,0,,,,,,,,,,Fabaceae
3264,Ulmus glabra Huds.,Syn.: Ulmus scabra Mill.,jilm drsný (jilm horský),,,Ulmaceae,0,,,,,,,,,,Ulmaceae
3265,Ulmus laevis Pallas,Syn.: Ulmus effusa Willd. ,jilm vaz,,,Ulmaceae,0,,,,,,,,,,Ulmaceae
3266,Ulmus minor Mill.,Syn.: Ulmus carpinifolia Gled.,jilm habrolistý,,,Ulmaceae,0,,,,,,,,,,Ulmaceae
3267,Urtica dioica L.,,kopřiva dvoudomá,Žihľava dvojdomá,"kopřiva kropivá, kopřiva obecná, kopřiva veliká, kopřiva pyhlavá, prhlava, prhlinka, žahava, žíhavka, žihlava",Urticaceae,0,,,,,,,,,#008000,Urticaceae
3268,Urtica dodartii L.,,kopřiva dodartova,,,Urticaceae,0,,,,,,,,,,Urticaceae
